,ID,Solubility,SMILEScurated,SD,Group,Dataset,Composition,Error,Charge,IONIZABLE,SMILES_standard
2584,B-2944,-8.5901,ClC1=CC(Cl)=C(Cl)C(=C1)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1
2585,B-2947,-8.42,ClC1=CC=C(C(Cl)=C1Cl)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl
2586,B-2948,-8.2605,ClC1=CC=C(C(Cl)=C1Cl)C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,0.292833001,G5,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl
2587,B-2949,-8.21,ClC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1,0.155,G3,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl
2588,B-2950,-9.1,ClC1=CC=C(Cl)C(=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl
2589,B-2951,-9.1,ClC1=CC(Cl)=C(Cl)C(=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1
2590,B-2952,-9.29,ClC1=CC(Cl)=C(Cl)C(=C1Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl
2591,B-2953,-9.5,ClC1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl
2592,B-2954,-10.4115,ClC1=CC(Cl)=C(Cl)C(=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl
2593,B-2955,-9.29,ClC1=CC=C(C(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl
2594,B-2956,-10.1035,ClC1=CC(Cl)=C(C(Cl)=C1Cl)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl
2595,B-2957,-8.6036,ClC1=CC=CC(=C1Cl)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,0.3518,G3,B,,,Uncharged,Non-ionizable,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl
2596,B-2958,-7.6794,ClC1=CC=C(Cl)C(=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1
2597,B-2963,-8.4024,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
2598,B-2967,-7.8566,ClC1=CC2=C(Cl)C=CC=C2C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc2c(Cl)cccc2c(Cl)c1Cl
2599,B-2968,-7.8228,ClC1=CC(Cl)=C2C=C(Cl)C=C(Cl)C2=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1
2600,B-2973,-3.2109,IC1=CC=C2COC(=O)C2=C1,0.0,G1,B,,,Uncharged,Non-ionizable,O=C1OCc2ccc(I)cc21
2601,B-2977,-4.2918,COC1=CC=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,COc1ccc(Cl)c(Cl)c1Cl
2602,B-2978,-6.3931,CCC=C(C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,0.0,G1,B,,,Uncharged,Non-ionizable,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC
2603,B-2980,-5.5263,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,0.0,G1,B,,,Uncharged,Non-ionizable,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
2604,B-2986,-4.8292,CC(C)(C)C(O)C(OC1=CC=C(C=C1)C1=CC=CC=C1)N1C=NC=N1,0.0,G1,B,,,Uncharged,Non-ionizable,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1
2605,B-2987,-7.4346,ClC1=CC=CC=C1C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl
2606,B-2988,-3.3918,CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,0.2891,G3,B,,,Uncharged,Non-ionizable,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1
2607,B-2989,-0.9811,CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,0.0,G1,B,,,Uncharged,Non-ionizable,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
2608,B-2992,-1.66,CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.095,G3,B,,,Uncharged,Non-ionizable,CC1=C(C)S(=O)(=O)CCS1(=O)=O
2609,B-2993,-7.5226,ClC1=CC=CC=C1C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,0.1563,G3,B,,,Uncharged,Non-ionizable,Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl
2610,B-2994,-0.9802,CCCOP(=O)(OCC)OCCC,0.0,G1,B,,,Uncharged,Non-ionizable,CCCOP(=O)(OCC)OCCC
2611,B-2997,-5.4025,CCCCCCCCSC(=O)OC1=CC(Cl)=NN=C1C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1
2612,B-2998,-4.7206,ClC1=CC=C(OC2=CC=CC=C2)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Oc2ccccc2)cc1Cl
2613,B-3000,-6.1799,ClC1=CC=C(C(Cl)=C1Cl)C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2ccccc2)c(Cl)c1Cl
2614,B-3001,-6.5557,ClC1=CC2=C(Cl)C=C(Cl)C=C2C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c2cc(Cl)ccc2c1
2615,B-3002,-7.1419,ClC1=CC2=CC(Cl)=C(Cl)C=C2C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc2cc(Cl)c(Cl)cc2c1
2616,B-3003,-7.5163,ClC1=CC2=C(Cl)C=CC(Cl)=C2C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc2c(Cl)ccc(Cl)c2cc1Cl
2617,B-3007,-7.4721,ClC1=CC=C(C(Cl)=C1)C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1
2618,B-3008,-1.8779,CCCC(C)CC(C)O,0.0,G1,B,,,Uncharged,Non-ionizable,CCCC(C)CC(C)O
2619,B-3009,-3.4377,CC(C)C(O)(C1=CC=C(OC(F)(F)F)C=C1)C1=CN=CN=C1,0.02885,G3,B,,,Uncharged,Non-ionizable,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1
2620,B-3011,-7.316,ClC1=CC(Cl)=C(C(Cl)=C1)C1=C(Cl)C=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1
2621,B-3012,-7.91,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC=C(Cl)C(Cl)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2)c(Cl)c1
2622,B-3013,-7.92,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC(Cl)=CC(Cl)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)cc(-c2c(Cl)cc(Cl)cc2Cl)c1
2623,B-3016,-5.0774,CC(C)(C)C1=CC=C(OP(=O)(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1
2624,B-3017,-5.4374,COP(=S)(OC)OC1=C(Cl)C=C(C)C=C1Cl,0.2198,G3,B,,,Uncharged,Non-ionizable,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl
2625,B-3018,-4.4288,CSC1=NN=C(C(=O)N1N=CC(C)C)C(C)(C)C,0.0,G1,B,,,Uncharged,Non-ionizable,CSc1nnc(C(C)(C)C)c(=O)n1N=CC(C)C
2626,B-3020,-9.1609,ClC1=CC2=C(C=C1Cl)C1=C(O2)C(Cl)=C(Cl)C(Cl)=C1,0.01955,G3,B,,,Uncharged,Non-ionizable,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl
2627,B-3024,-8.403,FC(F)(F)C1=CC=CC(=C1)C(N1C=NC=N1)(C1=CC=CC=C1)C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1
2628,B-3038,-6.2196,ClC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1
2629,B-3039,0.4733,CCCOP(=O)(OC)OC,0.0,G1,B,,,Uncharged,Non-ionizable,CCCOP(=O)(OC)OC
2630,B-3041,-8.2399,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1
2631,B-3044,-4.4384,CN1C=C(C(=O)C(=C1)C1=CC=CC(=C1)C(F)(F)F)C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1
2632,B-3046,-7.47,ClC1=CC=C(Cl)C(=C1)C1=C(Cl)C=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2cc(Cl)ccc2Cl)c(Cl)c1
2633,B-3047,-8.1199,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC(Cl)=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1
2634,B-3048,-8.68,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1
2635,B-3049,-1.4504,CC(C)(S(C)(=O)=O)S(C)(=O)=O,0.0,G1,B,,,Uncharged,Non-ionizable,CC(C)(S(C)(=O)=O)S(C)(=O)=O
2636,B-3050,-0.0094,CN1C=C(I)C=CC1=O,0.0,G1,B,,,Uncharged,Non-ionizable,Cn1cc(I)ccc1=O
2637,B-3052,-4.374,OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
2638,B-3053,-3.0031,ClC1=CC=C(C(Cl)=C1)C1(CN2C=NC=N2)OCCO1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1
2639,B-3054,-3.4929,CCCC1COC(CN2C=NC=N2)(O1)C1=CC=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
2640,B-3055,-3.613,CCC1COC(CN2C=NC=N2)(O1)C1=CC=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
2641,B-3056,-7.1547,ClC1=CC=CC(=C1)C1=C(Cl)C=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cccc(-c2c(Cl)cc(Cl)cc2Cl)c1
2642,B-3057,-7.3999,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)c(Cl)c1
2643,B-3058,-6.0807,CCOP(=S)(OCC)OC1=CC(Cl)=C(Cl)C(SC)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CCOP(=S)(OCC)Oc1cc(Cl)c(Cl)c(SC)c1
2644,B-3066,-5.199,ClC1=CC=C(OC2=CC=CC=C2Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Oc2ccccc2Cl)cc1Cl
2645,B-3067,-0.8622,CCC(=O)OC(C)C(=O)OC,0.0,G1,B,,,Uncharged,Non-ionizable,CCC(=O)OC(C)C(=O)OC
2646,B-3070,-3.163,CN1C=CSC1=NC1=CC=C(C)C=C1C,0.0,G1,B,,,Uncharged,Non-ionizable,Cc1ccc(N=c2sccn2C)c(C)c1
2647,B-3072,-8.48,ClC1=CC=CC(=C1Cl)C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl
2648,B-3078,-6.65,ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2ccccc2Cl)c(Cl)c1
2649,B-3080,-5.5375,CC1=C(Cl)C=C(C=C1Cl)C1=NNC(=O)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Cc1c(Cl)cc(-c2ccc(=O)[nH]n2)cc1Cl
2650,B-3082,-3.2899,N#CCON=C(C#N)C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,N#CCON=C(C#N)c1ccccc1
2651,B-3083,-4.083,OC(C1=CC=C(F)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl
2652,B-3084,-5.6603,ClC1=CC=C(OC2=CC=C(Cl)C(Cl)=C2)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1
2653,B-3085,-1.8281,CCCC(Br)(CCC)C(N)=O,0.0,G1,B,,,Uncharged,Non-ionizable,CCCC(Br)(CCC)C(N)=O
2654,B-3088,-4.7874,CCC1OCC(COC2=CC=C(OC3=CC=CC=C3)C=C2)O1,0.0,G1,B,,,Uncharged,Non-ionizable,CCC1OCC(COc2ccc(Oc3ccccc3)cc2)O1
2655,B-3089,-1.2082,CCCN1C(=O)N(C)C2=C(N(C)C=N2)C1=O,0.0,G1,B,,,Uncharged,Non-ionizable,CCCn1c(=O)c2c(ncn2C)n(C)c1=O
2656,B-3091,-6.7243,CCOC1=CC=C(C=C1)C1(CC1(Cl)Cl)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1
2657,B-3097,-2.7353,CCSC1=NN=C(C(=O)N1N)C(C)(C)C,0.0,G1,B,,,Uncharged,Non-ionizable,CCSc1nnc(C(C)(C)C)c(=O)n1N
2658,B-3099,-1.6405,NC(=O)COC(=O)C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,NC(=O)COC(=O)c1ccccc1
2659,B-3104,-7.62,ClC1=CC=C(C(Cl)=C1)C1=CC=C(Cl)C(Cl)=C1Cl,0.09,G3,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1
2660,B-3109,-8.3221,CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
2661,B-3110,-3.5903,CCCC(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl
2662,B-3112,-5.6042,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=CC=C(Cl)C=C3O2)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
2663,B-3113,-5.437,ClC1=CC=CC(OC2=CC=C(Cl)C(Cl)=C2)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cccc(Oc2ccc(Cl)c(Cl)c2)c1
2664,B-3114,-6.9197,CC1(C)C(C(Br)C(Br)(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br
2665,B-3118,0.9095,CC1(CCCC1=O)C#N,0.0,G1,B,,,Uncharged,Non-ionizable,CC1(C#N)CCCC1=O
2666,B-3122,-7.6194,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
2667,B-3124,-11.4817,ClC1=CC2=C(OC3=C2C(Cl)=C(Cl)C(Cl)=C3Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl
2668,B-3126,-6.8395,BrC1=CC2=C(C=C1Br)C1=C(O2)C=C(Br)C(Br)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br
2669,B-3129,-9.7256,BrC1=CC=C(Br)C(=C1)C1=CC(Br)=C(Br)C=C1Br,0.0,G1,B,,,Uncharged,Non-ionizable,Brc1ccc(Br)c(-c2cc(Br)c(Br)cc2Br)c1
2670,B-3132,-4.3251,ClC1=CC(Cl)=C(C=C1OCC#C)N1N=C2CCCCN2C1=O,0.0,G1,B,,,Uncharged,Non-ionizable,C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl
2671,B-3133,-7.9541,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
2672,B-3136,-6.65,ClC1=CC=C(C(Cl)=C1)C1=C(Cl)C=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)cccc2Cl)c(Cl)c1
2673,B-3138,-7.82,ClC1=CC=C(C(Cl)=C1)C1=CC(Cl)=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1
2674,B-3139,-7.95,ClC1=CC(=CC(Cl)=C1)C1=C(Cl)C=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)cc(-c2c(Cl)ccc(Cl)c2Cl)c1
2675,B-3140,-7.88,ClC1=CC=C(C=C1)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1
2676,B-3141,-7.47,ClC1=CC(=CC(Cl)=C1)C1=CC(Cl)=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)cc(-c2cc(Cl)c(Cl)cc2Cl)c1
2677,B-3142,-8.01,ClC1=CC=C(Cl)C(=C1)C1=C(Cl)C=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1
2678,B-3143,-8.13,ClC1=CC(=C(Cl)C(Cl)=C1Cl)C1=C(Cl)C=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(-c2c(Cl)cccc2Cl)c(Cl)c(Cl)c1Cl
2679,B-3144,-9.42,ClC1=CC(Cl)=C(Cl)C(=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1
2680,B-3148,-2.9921,CCS(=O)(=O)OC1=CC=C2OCC(C)(C)C2=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2
2681,B-3151,-4.9499,ClC1=CC=C(OC2=CC=CC=C2Cl)C(Cl)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Oc2ccccc2Cl)c(Cl)c1
2682,B-3155,-0.4424,OCC(Cl)(Cl)Br,0.0,G1,B,,,Uncharged,Non-ionizable,OCC(Cl)(Cl)Br
2683,B-3159,-9.1,ClC1=CC(=CC(Cl)=C1)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1
2684,B-3164,-6.8765,CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1
2685,B-3168,-7.2505,ClC1=CC=CC=C1C1=CC(Cl)=C(Cl)C=C1Cl,0.34025,G3,B,,,Uncharged,Non-ionizable,Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl
2686,B-3169,-6.9069,ClC1=CC(=CC(Cl)=C1Cl)C1=CC=CC=C1Cl,0.17155,G3,B,,,Uncharged,Non-ionizable,Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1
2687,B-3170,-7.3149,ClC1=CC=C(Cl)C(=C1)C1=CC(Cl)=C(Cl)C(Cl)=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)c1
2688,B-3175,-5.6042,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=CC=C(Cl)C=C3O2)C=C1,0.0,G1,B,,,Uncharged,Non-ionizable,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
2689,B-3176,-2.6514,CN1N=C(C)C(C(=O)C2=CC=C(Cl)C=C2Cl)=C1OCC(=O)C1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl
2690,B-3178,-6.5587,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,0.72935,G2,B,,,Uncharged,Non-ionizable,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
2691,B-3179,-0.0384,NC(=O)C(=NO)C(N)=O,0.0,G1,B,,,Uncharged,Non-ionizable,NC(=O)C(=NO)C(N)=O
2692,B-3187,-5.8085,FC(F)(F)C1=C(SC(Cl)=N1)C(=O)OCC1=CC=CC=C1,0.0,G1,B,,,Uncharged,Non-ionizable,O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F
2693,B-3191,-7.1299,ClC1=CC=CC(=C1)C1=CC(Cl)=C(Cl)C=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cccc(-c2cc(Cl)c(Cl)cc2Cl)c1
2694,B-3192,-7.3999,ClC1=CC=CC=C1C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccccc1-c1c(Cl)c(Cl)cc(Cl)c1Cl
2695,B-3193,-6.7798,ClC1=CC=C(C(Cl)=C1Cl)C1=C(Cl)C=CC=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2c(Cl)cccc2Cl)c(Cl)c1Cl
2696,B-3194,-2.4884,CCCCCCOC(=O)C(C)OC(=O)C(C)O,0.0,G1,B,,,Uncharged,Non-ionizable,CCCCCCOC(=O)C(C)OC(=O)C(C)O
2697,B-3195,0.1216,CC1=CC(C)=NC(=N1)C(N)=O,0.0,G1,B,,,Uncharged,Non-ionizable,Cc1cc(C)nc(C(N)=O)n1
2698,B-3199,-5.4817,ClC1=CC=CC=C1C1=NN=C(N=N1)C1=CC=CC=C1Cl,1.29915,G2,B,,,Uncharged,Non-ionizable,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1
2699,B-3201,-6.77,ClC1=CC=CC(=C1)C1=CC=C(Cl)C(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1
2700,B-3202,-6.77,ClC1=CC=C(C=C1)C1=CC(Cl)=CC(Cl)=C1Cl,0.0,G1,B,,,Uncharged,Non-ionizable,Clc1ccc(-c2cc(Cl)cc(Cl)c2Cl)cc1
